tweet_id,name,rate_ratio,retweet_count,favorite_count,source,rating_numerator,rating_denominator,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,jpg_url
832273440279240704,Smiley,1.4,2135,10609,Twitter for iPhone,14.0,10.0,1,Pembroke,0.134081,True,Ice Bear,0.0519278,False,Pug,0.0443109,True,https://twitter.com/dog_rates/status/832273440279240704/video/1,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg
832032802820481025,Miguel,1.2,4285,16694,Twitter for iPhone,12.0,10.0,1,Whippet,0.601712,True,Ibizan Hound,0.152662,True,Italian Greyhound,0.135055,True,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg
831939777352105988,Emanuel,1.2,5631,22387,Twitter for iPhone,12.0,10.0,1,Pomeranian,0.153862,True,Marmot,0.0912338999999999,False,Grey Fox,0.0906441,False,https://twitter.com/dog_rates/status/831939777352105988/photo/1,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg
831911600680497154,Kuyu,1.4,5944,25721,Twitter for iPhone,14.0,10.0,4,Bloodhound,0.777562,True,Great Dane,0.0474176,True,Leonberg,0.0179431,True,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg
831670449226514432,Daisy,1.3,1681,9752,Twitter for iPhone,13.0,10.0,1,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,https://twitter.com/dog_rates/status/831670449226514432/photo/1,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg
831650051525054464,,1.3,1782,6654,Twitter for iPhone,13.0,10.0,1,Eskimo Dog,0.530416,True,Siberian Husky,0.180335,True,Norwegian Elkhound,0.104314,True,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg
831552930092285952,Dutch,1.3,2149,8422,Twitter for iPhone,13.0,10.0,1,Chihuahua,0.257415,True,Pembroke,0.161442,True,French Bulldog,0.0921429,True,https://twitter.com/dog_rates/status/831552930092285952/photo/1,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg
831322785565769729,Pete,1.2,1435,8723,Twitter for iPhone,12.0,10.0,1,Old English Sheepdog,0.999715,True,Tibetan Terrier,4.62967e-05,True,Guinea Pig,4.1184300000000005e-05,False,https://twitter.com/dog_rates/status/831322785565769729/photo/1,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg
831315979191906304,,1.3,1035,6153,Twitter Web Client,13.0,10.0,4,Briard,0.982755,True,Soft-Coated Wheaten Terrier,0.00908435,True,Bouvier Des Flandres,0.0046928,True,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg
831309418084069378,Scooter,1.2,2251,11043,Twitter for iPhone,12.0,10.0,1,Doberman,0.3693889999999999,True,Kelpie,0.132449,True,Labrador Retriever,0.0747273,True,https://twitter.com/dog_rates/status/831309418084069378/photo/1,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg
831262627380748289,Tucker,1.2,1881,11105,Twitter for iPhone,12.0,10.0,1,Cocker Spaniel,0.263323,True,Brittany Spaniel,0.20055,True,Doormat,0.193414,False,https://twitter.com/dog_rates/status/831262627380748289/photo/1,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg
830956169170665475,Reggie,1.2,1372,7474,Twitter for iPhone,12.0,10.0,1,Kuvasz,0.451516,True,Golden Retriever,0.317196,True,English Setter,0.132759,True,https://twitter.com/dog_rates/status/830956169170665475/video/1,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg
830583320585068544,Lilly,1.3,15326,62098,Twitter for iPhone,13.0,10.0,1,Labrador Retriever,0.908703,True,Seat Belt,0.0570909,False,Pug,0.0119335,True,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg
830097400375152640,Samson,1.3,2678,9107,Twitter for iPhone,13.0,10.0,4,Toy Poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg
829861396166877184,Mia,1.2,1784,11470,Twitter for iPhone,12.0,10.0,1,Border Terrier,0.394486,True,Staffordshire Bullterrier,0.3765739999999999,True,American Staffordshire Terrier,0.0312916,True,https://twitter.com/dog_rates/status/829861396166877184/photo/1,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg
829501995190984704,Leo,1.2,9719,29754,Twitter for iPhone,12.0,10.0,1,French Bulldog,0.950851,True,Pekinese,0.0151996,True,Pug,0.0110936,True,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg
829449946868879360,,1.1,1849,9830,Twitter for iPhone,11.0,10.0,1,Labrador Retriever,0.315163,True,Golden Retriever,0.1532099999999999,True,Pekinese,0.132791,True,https://twitter.com/dog_rates/status/829449946868879360/photo/1,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg
829141528400556032,Malcolm,1.2,6733,22803,Twitter for iPhone,12.0,10.0,2,Golden Retriever,0.57314,True,Cocker Spaniel,0.111159,True,Gibbon,0.0941268999999999,False,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg
829011960981237760,Dexter,1.3,15027,50060,Twitter for iPhone,13.0,10.0,2,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg
828770345708580865,Alfie,1.3,5368,23963,Twitter for iPhone,13.0,10.0,1,Seat Belt,0.765979,False,Chesapeake Bay Retriever,0.0338986,True,Polecat,0.0272515999999999,False,https://twitter.com/dog_rates/status/828770345708580865/photo/1,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg
828708714936930305,Fiona,1.0,10261,34080,Twitter for iPhone,10.0,10.0,1,Hippopotamus,0.942911,False,Mexican Hairless,0.00838837,True,Ice Lolly,0.00620647,False,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg
828650029636317184,one,1.4,1232,8911,Twitter for iPhone,14.0,10.0,1,Golden Retriever,0.649209,True,Chesapeake Bay Retriever,0.19856,True,Vizsla,0.0561999,True,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg
828409743546925057,Mutt,1.2,1075,6017,Twitter for iPhone,12.0,10.0,1,Teddy,0.908457,False,Toy Poodle,0.0180397999999999,True,Standard Poodle,0.0126671,True,https://twitter.com/dog_rates/status/828409743546925057/photo/1,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg
828408677031882754,Bear,1.2,1181,7220,Twitter for iPhone,12.0,10.0,1,Weimaraner,0.1330329999999999,True,Chesapeake Bay Retriever,0.092227,True,American Staffordshire Terrier,0.0650945,True,https://twitter.com/dog_rates/status/828408677031882754/photo/1,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg
828381636999917570,Doobert,1.4,2051,11810,Twitter for iPhone,14.0,10.0,1,Bedlington Terrier,0.3925349999999999,True,Labrador Retriever,0.0890217,True,Clumber,0.0817998,True,https://twitter.com/dog_rates/status/828381636999917570/photo/1,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg
828376505180889089,Beebop,1.3,987,6964,Twitter for iPhone,13.0,10.0,1,American Staffordshire Terrier,0.5230859999999999,True,Staffordshire Bullterrier,0.186168,True,Chihuahua,0.0420894,True,https://twitter.com/dog_rates/status/828376505180889089/photo/1,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg
828372645993398273,Alexander,1.2,2711,11816,Twitter for iPhone,12.0,10.0,1,Malamute,0.663047,True,Eskimo Dog,0.207779,True,Tibetan Mastiff,0.0409488,True,https://twitter.com/dog_rates/status/828372645993398273/photo/1,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg
828046555563323392,Sailer,1.3,2641,11009,Twitter for iPhone,13.0,10.0,3,Patio,0.272972,False,Window Screen,0.131295,False,Boathouse,0.0463925,False,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg
828011680017821696,Brutus,1.1,1978,9731,Twitter for iPhone,11.0,10.0,1,American Staffordshire Terrier,0.936662,True,Staffordshire Bullterrier,0.0329990999999999,True,Bull Mastiff,0.0171834,True,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg
827933404142436356,Kona,1.2,4797,18749,Twitter for iPhone,12.0,10.0,2,German Shepherd,0.8061149999999999,True,Tibetan Mastiff,0.104831,True,Kelpie,0.0381482,True,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg
827653905312006145,Boots,1.2,2785,14528,Twitter for iPhone,12.0,10.0,1,Collie,0.285555,True,Border Collie,0.217306,True,Saint Bernard,0.143245,True,https://twitter.com/dog_rates/status/827653905312006145/photo/1,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg
827600520311402496,Tucker,1.3,862,7030,Twitter for iPhone,13.0,10.0,1,Pembroke,0.325638,True,Golden Retriever,0.317235,True,Labrador Retriever,0.116087,True,https://twitter.com/dog_rates/status/827600520311402496/photo/1,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg
827324948884643840,Ralphie,1.2,2790,14880,Twitter for iPhone,12.0,10.0,1,Golden Retriever,0.352486,True,Toy Poodle,0.178884,True,Labrador Retriever,0.0841643999999999,True,https://twitter.com/dog_rates/status/827324948884643840/photo/1,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg
827199976799354881,Charlie,1.3,2047,9955,Twitter for iPhone,13.0,10.0,4,Great Dane,0.8696809999999999,True,American Staffordshire Terrier,0.0266582,True,Boxer,0.0198660999999999,True,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg
826958653328592898,Loki,1.2,4574,20217,Twitter for iPhone,12.0,10.0,1,Golden Retriever,0.6173890000000001,True,Labrador Retriever,0.337053,True,Tennis Ball,0.00855442,False,https://twitter.com/dog_rates/status/826958653328592898/photo/1,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg
826848821049180160,Cupid,1.3,9283,33866,Twitter for iPhone,13.0,10.0,4,Great Pyrenees,0.858764,True,Golden Retriever,0.0235257,True,Pekinese,0.0171039,True,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg
826598365270007810,Pawnd,1.3,2170,9399,Twitter for iPhone,13.0,10.0,1,French Bulldog,0.628119,True,Siamese Cat,0.117397,False,Cougar,0.0827648999999999,False,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg
826476773533745153,Pilot,1.2,3873,17289,Twitter for iPhone,12.0,10.0,1,German Shepherd,0.7418600000000001,True,Tibetan Mastiff,0.1228119999999999,True,Kelpie,0.10046,True,https://twitter.com/dog_rates/status/826476773533745153/photo/1,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg
826240494070030336,,1.1,2407,12471,Twitter for iPhone,11.0,10.0,1,French Bulldog,0.903048,True,Pug,0.0962421,True,Boston Bull,0.000234364,True,https://twitter.com/dog_rates/status/826240494070030336/photo/1,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg
826204788643753985,,1.3,851,4579,Twitter for iPhone,13.0,10.0,2,Labrador Retriever,0.782058,True,Golden Retriever,0.156581,True,Soft-Coated Wheaten Terrier,0.00727512,True,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg
826115272272650244,Ike,1.3,2845,14670,Twitter for iPhone,13.0,10.0,1,Tennis Ball,0.997071,False,Golden Retriever,0.00233085,True,Kuvasz,0.000283472,True,https://twitter.com/dog_rates/status/826115272272650244/photo/1,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg
825876512159186944,Mo,1.1,1728,9873,Twitter for iPhone,11.0,10.0,1,Shopping Cart,0.995941,False,Shopping Basket,0.00405697,False,Mousetrap,8.83283e-07,False,https://twitter.com/dog_rates/status/825876512159186944/photo/1,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg
825829644528148480,Toby,1.2,2320,11961,Twitter for iPhone,12.0,10.0,2,Great Pyrenees,0.8534069999999999,True,Golden Retriever,0.0535313,True,English Setter,0.0458299,True,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg
825535076884762624,,1.4,16270,53728,Twitter for iPhone,14.0,10.0,1,Rottweiler,0.681495,True,Tibetan Mastiff,0.14794,True,Black-And-Tan Coonhound,0.0245252,True,https://twitter.com/dog_rates/status/825535076884762624/photo/1,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg
825147591692263424,Sweet,1.3,4158,17169,Twitter for iPhone,13.0,10.0,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy Poodle,0.136545,True,https://twitter.com/dog_rates/status/825147591692263424/photo/1,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg
825026590719483904,Pablo,1.2,1162,5873,Twitter for iPhone,12.0,10.0,2,Eskimo Dog,0.524454,True,Siberian Husky,0.467678,True,Malamute,0.00497584,True,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg
824775126675836928,Scooter,1.2,3253,13991,Twitter for iPhone,12.0,10.0,1,Border Terrier,0.610499,True,Malinois,0.0902911999999999,True,Airedale,0.0686247,True,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg
824663926340194305,Wilson,1.3,1633,9891,Twitter for iPhone,13.0,10.0,1,English Setter,0.526488,True,Golden Retriever,0.402815,True,Irish Setter,0.0344178,True,https://twitter.com/dog_rates/status/824663926340194305/photo/1,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg
824325613288833024,,1.3,9835,11109,Twitter for iPhone,13.0,10.0,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,https://twitter.com/dog_rates/status/824325613288833024/photo/1,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg
824297048279236611,Nala,1.1,3545,14140,Twitter for iPhone,11.0,10.0,2,Teddy,0.58823,False,Jigsaw Puzzle,0.0289096,False,Doormat,0.0222507,False,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg
823939628516474880,Cash,1.2,2519,10013,Twitter for iPhone,12.0,10.0,1,Schipperke,0.234076,True,Curly-Coated Retriever,0.193093,True,Labrador Retriever,0.0951966,True,https://twitter.com/dog_rates/status/823939628516474880/photo/1,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg
823699002998870016,Winston,1.2,2328,13141,Twitter for iPhone,12.0,10.0,1,Cairn,0.203999,True,Snorkel,0.171893,False,Norfolk Terrier,0.107543,True,https://twitter.com/dog_rates/status/823699002998870016/photo/1,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg
823581115634085888,Crawford,1.1,2431,12196,Twitter for iPhone,11.0,10.0,1,Dingo,0.280949,False,German Shepherd,0.194044,True,Pembroke,0.120051,True,https://twitter.com/dog_rates/status/823581115634085888/photo/1,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg
823322678127919110,Wyatt,1.1,3695,14750,Twitter for iPhone,11.0,10.0,2,Cowboy Boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg
822975315408461824,Albus,1.2,3183,16289,Twitter for iPhone,12.0,10.0,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.2331619999999999,True,https://twitter.com/dog_rates/status/822975315408461824/photo/1,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg
822872901745569793,,1.3,39660,123394,Twitter for iPhone,13.0,10.0,1,Lakeland Terrier,0.196015,True,Labrador Retriever,0.160329,True,Irish Terrier,0.0691262,True,https://twitter.com/dog_rates/status/822872901745569793/photo/1,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg
822859134160621569,Hobbes,1.2,2100,12390,Twitter for iPhone,12.0,10.0,1,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire Bullterrier,0.0477449999999999,True,https://twitter.com/dog_rates/status/822859134160621569/photo/1,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg
822610361945911296,,1.2,2714,13899,Twitter for iPhone,12.0,10.0,1,Cocker Spaniel,0.6644869999999999,True,Norfolk Terrier,0.075089,True,Norwich Terrier,0.0596439,True,https://twitter.com/dog_rates/status/822610361945911296/photo/1,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg
822489057087389700,Paisley,1.3,5921,17019,Twitter for iPhone,13.0,10.0,1,Samoyed,0.4167689999999999,True,Malamute,0.252706,True,Kuvasz,0.157028,True,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg
822462944365645825,Gabe,1.4,13055,26157,Twitter for iPhone,14.0,10.0,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese Dog,0.00894488,True,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg
822244816520155136,,1.1,9167,32949,Twitter for iPhone,11.0,10.0,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False,https://twitter.com/dog_rates/status/822244816520155136/photo/1,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg
821886076407029760,Jimison,1.3,2125,10619,Twitter for iPhone,13.0,10.0,1,Golden Retriever,0.266238,True,Cocker Spaniel,0.223325,True,Irish Setter,0.151631,True,https://twitter.com/dog_rates/status/821886076407029760/photo/1,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg
821765923262631936,Duchess,1.3,1552,7877,Twitter for iPhone,13.0,10.0,1,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True,https://twitter.com/dog_rates/status/821765923262631936/photo/1,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg
821522889702862852,Harlso,1.3,1624,7531,Twitter for iPhone,13.0,10.0,1,Doberman,0.7635390000000001,True,Black-And-Tan Coonhound,0.136602,True,Miniature Pinscher,0.0876538999999999,True,https://twitter.com/dog_rates/status/821522889702862852/photo/1,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg
821407182352777218,Sundance,1.4,3969,11048,Twitter for iPhone,14.0,10.0,1,Irish Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake Bay Retriever,0.111311,True,https://twitter.com/dog_rates/status/821407182352777218/video/1,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg
821149554670182400,Luca,1.2,1816,8072,Twitter for iPhone,12.0,10.0,1,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True,https://twitter.com/dog_rates/status/821149554670182400/video/1,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg
821107785811234820,,1.1,1957,9015,Twitter for iPhone,11.0,10.0,1,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire Terrier,0.0331458,True,https://twitter.com/dog_rates/status/821107785811234820/photo/1,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg
821044531881721856,Flash,1.2,2109,11872,Twitter for iPhone,12.0,10.0,1,Old English Sheepdog,0.14802,True,Airedale,0.1335339999999999,True,Tibetan Mastiff,0.120903,True,https://twitter.com/dog_rates/status/821044531881721856/photo/1,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg
820749716845686786,Sunny,1.3,9134,29653,Twitter for iPhone,13.0,10.0,2,Golden Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador Retriever,0.0239436,True,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg
820690176645140481,,1.2,2985,11532,Twitter for iPhone,84.0,70.0,2,West Highland White Terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg
820314633777061888,,1.4,521,3147,Twitter for iPhone,14.0,10.0,2,Gordon Setter,0.940724,True,Black-And-Tan Coonhound,0.0420412,True,Rottweiler,0.00941743,True,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg
820078625395449857,,1.2,5748,18534,Twitter for iPhone,12.0,10.0,3,School Bus,0.999833,False,Cab,0.000159621,False,Crane,1.7998e-06,False,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg
819952236453363712,Oliver,1.3,1077,5000,Twitter for iPhone,13.0,10.0,1,American Staffordshire Terrier,0.925505,True,Staffordshire Bullterrier,0.0362215,True,Italian Greyhound,0.0204119,True,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg
819924195358416896,,1.1,4517,12175,Twitter for iPhone,11.0,10.0,1,Bathtub,0.100896,False,Shower Curtain,0.0918664,False,Tub,0.0491763,False,https://twitter.com/dog_rates/status/819924195358416896/video/1,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg
819711362133872643,Howie,1.1,2844,12543,Twitter for iPhone,11.0,10.0,2,Acorn Squash,0.8487040000000001,False,Toilet Seat,0.0443484,False,Toy Poodle,0.0220094,True,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg
819347104292290561,Anna,1.2,1110,6799,Twitter for iPhone,12.0,10.0,3,Rottweiler,0.909106,True,Black-And-Tan Coonhound,0.0441198,True,Doberman,0.0318349,True,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg
819227688460238848,Finn,1.2,6194,21684,Twitter for iPhone,12.0,10.0,1,Border Terrier,0.482452,True,German Shepherd,0.181082,True,Norwegian Elkhound,0.0652566,True,https://twitter.com/dog_rates/status/819227688460238848/photo/1,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg
819006400881917954,Sunny,1.4,17697,42796,Twitter for iPhone,14.0,10.0,4,Prison,0.907083,False,Palace,0.0200891,False,Umbrella,0.00784954,False,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg
